"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TMK_MN004","4271","19550206","1.6","5","1"
"TMK_MN004","4271","19550207","1.3","5","1"
"TMK_MN004","4271","19550208","2.9","5","1"
"TMK_MN004","4271","19550209","1.6","5","1"
"TMK_MN004","4271","19550210","-0.1","5","1"
"TMK_MN004","4271","19550211","-0.4","5","1"
"TMK_MN004","4271","19550212","-0.2","5","1"
"TMK_MN004","4271","19550213","-3.1","5","1"
"TMK_MN004","4271","19550214","-3.6","5","1"
"TMK_MN004","4271","19550215","-4.4","5","1"
"TMK_MN004","4271","19550216","-3.1","5","1"
"TMK_MN004","4271","19550217","-0.9","5","1"
"TMK_MN004","4271","19550218","-1.7","5","1"
"TMK_MN004","4271","19550219","-3","5","1"
"TMK_MN004","4271","19550220","-1.5","5","1"
"TMK_MN004","4271","19550221","-2.5","5","1"
"TMK_MN004","4271","19550222","-2.7","5","1"
"TMK_MN004","4271","19550223","-7","5","1"
"TMK_MN004","4271","19550224","-4.3","5","1"
"TMK_MN004","4271","19550225","-4.7","5","1"
"TMK_MN004","4271","19550226","-4.7","5","1"
"TMK_MN004","4271","19550227","-3.5","5","1"
"TMK_MN004","4271","19550228","-2.1","5","1"
"TMK_MN004","4271","19550301","-4.3","5","1"
"TMK_MN004","4271","19550302","-4.2","5","1"
"TMK_MN004","4271","19550303","-4.6","5","1"
"TMK_MN004","4271","19550304","-0.2","5","1"
"TMK_MN004","4271","19550305","0.1","5","1"
"TMK_MN004","4271","19550306","0.4","5","1"
"TMK_MN004","4271","19550307","-1.2","5","1"
"TMK_MN004","4271","19550308","-4.4","5","1"
"TMK_MN004","4271","19550309","-3.4","5","1"
"TMK_MN004","4271","19550310","-3","5","1"
"TMK_MN004","4271","19550311","-2","5","1"
"TMK_MN004","4271","19550312","-2.9","5","1"
"TMK_MN004","4271","19550313","-1.4","5","1"
"TMK_MN004","4271","19550314","1.1","5","1"
"TMK_MN004","4271","19550315","2.8","5","1"
"TMK_MN004","4271","19550316","0.9","5","1"
"TMK_MN004","4271","19550317","0.2","5","1"
"TMK_MN004","4271","19550318","-3.2","5","1"
"TMK_MN004","4271","19550319","-2.6","5","1"
"TMK_MN004","4271","19550320","-2.2","5","1"
"TMK_MN004","4271","19550321","0","5","1"
"TMK_MN004","4271","19550322","0.4","5","1"
"TMK_MN004","4271","19550323","3.4","5","1"
"TMK_MN004","4271","19550324","7","5","1"
"TMK_MN004","4271","19550325","3.6","5","1"
"TMK_MN004","4271","19550326","8.2","5","1"
"TMK_MN004","4271","19550327","0.6","5","1"
"TMK_MN004","4271","19550328","1.5","5","1"
"TMK_MN004","4271","19550329","0","5","1"
"TMK_MN004","4271","19550330","0.4","5","1"
"TMK_MN004","4271","19550331","3.4","5","1"
"TMK_MN004","4271","19550401","2.4","5","1"
"TMK_MN004","4271","19550402","3.7","5","1"
"TMK_MN004","4271","19550403","4.9","5","1"
"TMK_MN004","4271","19550404","5.1","5","1"
"TMK_MN004","4271","19550405","5.8","5","1"
"TMK_MN004","4271","19550406","9.7","5","1"
"TMK_MN004","4271","19550407","7.1","5","1"
"TMK_MN004","4271","19550408","2.6","5","1"
"TMK_MN004","4271","19550409","3.1","5","1"
"TMK_MN004","4271","19550410","4.3","5","1"
"TMK_MN004","4271","19550411","4.4","5","1"
"TMK_MN004","4271","19550412","5.5","5","1"
"TMK_MN004","4271","19550413","5.3","5","1"
"TMK_MN004","4271","19550414","5.2","5","1"
"TMK_MN004","4271","19550415","4","5","1"
"TMK_MN004","4271","19550416","4.3","5","1"
"TMK_MN004","4271","19550417","4.8","5","1"
"TMK_MN004","4271","19550418","4.4","5","1"
"TMK_MN004","4271","19550419","5","5","1"
"TMK_MN004","4271","19550420","5.6","5","1"
"TMK_MN004","4271","19550421","4","5","1"
"TMK_MN004","4271","19550422","4.2","5","1"
"TMK_MN004","4271","19550423","5.6","5","1"
"TMK_MN004","4271","19550424","3.4","5","1"
"TMK_MN004","4271","19550425","4.9","5","1"
"TMK_MN004","4271","19550426","4.7","5","1"
"TMK_MN004","4271","19550427","7","5","1"
"TMK_MN004","4271","19550428","12.8","5","1"
"TMK_MN004","4271","19550429","14","5","1"
"TMK_MN004","4271","19550430","14.9","5","1"
"TMK_MN004","4271","19550501","11.5","5","1"
"TMK_MN004","4271","19550502","14","5","1"
"TMK_MN004","4271","19550503","10.1","5","1"
"TMK_MN004","4271","19550504","10.4","5","1"
"TMK_MN004","4271","19550505","10","5","1"
"TMK_MN004","4271","19550506","11.6","5","1"
"TMK_MN004","4271","19550507","8.7","5","1"
"TMK_MN004","4271","19550508","11.4","5","1"
"TMK_MN004","4271","19550509","13.9","5","1"
"TMK_MN004","4271","19550510","10","5","1"
"TMK_MN004","4271","19550511","7.8","5","1"
"TMK_MN004","4271","19550512","8.5","5","1"
"TMK_MN004","4271","19550513","12.6","5","1"
"TMK_MN004","4271","19550514","8.7","5","1"
"TMK_MN004","4271","19550515","7.1","5","1"
"TMK_MN004","4271","19550516","8","5","1"
"TMK_MN004","4271","19550517","9.6","5","1"
"TMK_MN004","4271","19550518","10.2","5","1"
"TMK_MN004","4271","19550519","7.3","5","1"
"TMK_MN004","4271","19550520","6.8","5","1"
"TMK_MN004","4271","19550521","6.8","5","1"
"TMK_MN004","4271","19550522","6.8","5","1"
"TMK_MN004","4271","19550523","8.1","5","1"
"TMK_MN004","4271","19550524","9.4","5","1"
"TMK_MN004","4271","19550525","9.3","5","1"
"TMK_MN004","4271","19550526","8.5","5","1"
"TMK_MN004","4271","19550527","9.1","5","1"
"TMK_MN004","4271","19550528","9.8","5","1"
"TMK_MN004","4271","19550529","10.4","5","1"
"TMK_MN004","4271","19550530","12.2","5","1"
"TMK_MN004","4271","19550531","13.2","5","1"
"TMK_MN004","4271","19550601","10.6","5","1"
"TMK_MN004","4271","19550602","9.8","5","1"
"TMK_MN004","4271","19550603","12.2","5","1"
"TMK_MN004","4271","19550604","14.5","5","1"
"TMK_MN004","4271","19550605","15.7","5","1"
"TMK_MN004","4271","19550606","12.2","5","1"
"TMK_MN004","4271","19550607","13","5","1"
"TMK_MN004","4271","19550608","6.5","5","1"
"TMK_MN004","4271","19550609","7.8","5","1"
"TMK_MN004","4271","19550610","8.2","5","1"
"TMK_MN004","4271","19550611","9.8","5","1"
"TMK_MN004","4271","19550612","12.1","5","1"
"TMK_MN004","4271","19550613","10.1","5","1"
"TMK_MN004","4271","19550614","12","5","1"
"TMK_MN004","4271","19550615","12.6","5","1"
"TMK_MN004","4271","19550616","11.1","5","1"
"TMK_MN004","4271","19550617","10.9","5","1"
"TMK_MN004","4271","19550618","10.6","5","1"
"TMK_MN004","4271","19550619","14.6","5","1"
"TMK_MN004","4271","19550620","15.2","5","1"
"TMK_MN004","4271","19550621","14.6","5","1"
"TMK_MN004","4271","19550622","14.4","5","1"
"TMK_MN004","4271","19550623","17.1","5","1"
"TMK_MN004","4271","19550624","18.2","5","1"
"TMK_MN004","4271","19550625","15.4","5","1"
"TMK_MN004","4271","19550626","14.9","5","1"
"TMK_MN004","4271","19550627","14.9","5","1"
"TMK_MN004","4271","19550628","16.3","5","1"
"TMK_MN004","4271","19550629","17.4","5","1"
"TMK_MN004","4271","19550630","15.8","5","1"
"TMK_MN004","4271","19550701","15.2","5","1"
"TMK_MN004","4271","19550702","15","5","1"
"TMK_MN004","4271","19550703","15.4","5","1"
"TMK_MN004","4271","19550704","15.1","5","1"
"TMK_MN004","4271","19550705","12.3","5","1"
"TMK_MN004","4271","19550706","14.9","5","1"
"TMK_MN004","4271","19550707","16.8","5","1"
"TMK_MN004","4271","19550708","18.2","5","1"
"TMK_MN004","4271","19550709","16.9","5","1"
"TMK_MN004","4271","19550710","15.2","5","1"
"TMK_MN004","4271","19550711","16.2","5","1"
"TMK_MN004","4271","19550712","16.6","5","1"
"TMK_MN004","4271","19550713","19.2","5","1"
"TMK_MN004","4271","19550714","17.7","5","1"
"TMK_MN004","4271","19550715","19","5","1"
"TMK_MN004","4271","19550716","18.4","5","1"
"TMK_MN004","4271","19550717","19.8","5","1"
"TMK_MN004","4271","19550718","18.2","5","1"
"TMK_MN004","4271","19550719","17.2","5","1"
"TMK_MN004","4271","19550720","17.5","5","1"
"TMK_MN004","4271","19550721","18.3","5","1"
"TMK_MN004","4271","19550722","18.5","5","1"
"TMK_MN004","4271","19550723","19.2","5","1"
"TMK_MN004","4271","19550724","18.8","5","1"
"TMK_MN004","4271","19550725","17","5","1"
"TMK_MN004","4271","19550726","18.7","5","1"
"TMK_MN004","4271","19550727","16.9","5","1"
"TMK_MN004","4271","19550728","16.9","5","1"
"TMK_MN004","4271","19550729","18.6","5","1"
"TMK_MN004","4271","19550730","18","5","1"
"TMK_MN004","4271","19550731","18.2","5","1"
"TMK_MN004","4271","19550801","18.6","5","1"
"TMK_MN004","4271","19550802","18.5","5","1"
"TMK_MN004","4271","19550803","16.8","5","1"
"TMK_MN004","4271","19550804","18.6","5","1"
"TMK_MN004","4271","19550805","17","5","1"
"TMK_MN004","4271","19550806","17.3","5","1"
"TMK_MN004","4271","19550807","12.6","5","1"
"TMK_MN004","4271","19550808","14.3","5","1"
"TMK_MN004","4271","19550809","17.2","5","1"
"TMK_MN004","4271","19550810","18.4","5","1"
"TMK_MN004","4271","19550811","18.7","5","1"
"TMK_MN004","4271","19550812","19.2","5","1"
"TMK_MN004","4271","19550813","20.2","5","1"
"TMK_MN004","4271","19550814","21.5","5","1"
"TMK_MN004","4271","19550815","18.5","5","1"
"TMK_MN004","4271","19550816","18.3","5","1"
"TMK_MN004","4271","19550817","18.9","5","1"
"TMK_MN004","4271","19550818","19.2","5","1"
"TMK_MN004","4271","19550819","18.3","5","1"
"TMK_MN004","4271","19550820","19.4","5","1"
"TMK_MN004","4271","19550821","19.9","5","1"
"TMK_MN004","4271","19550822","20.6","5","1"
"TMK_MN004","4271","19550823","20.4","5","1"
"TMK_MN004","4271","19550824","19.1","5","1"
"TMK_MN004","4271","19550825","19.3","5","1"
"TMK_MN004","4271","19550826","20","5","1"
"TMK_MN004","4271","19550827","22.3","5","1"
"TMK_MN004","4271","19550828","19.6","5","1"
"TMK_MN004","4271","19550829","19.2","5","1"
"TMK_MN004","4271","19550830","18.4","5","1"
"TMK_MN004","4271","19550831","18.2","5","1"
"TMK_MN004","4271","19550901","18.5","5","1"
"TMK_MN004","4271","19550902","19","5","1"
"TMK_MN004","4271","19550903","17.1","5","1"
"TMK_MN004","4271","19550904","15.6","5","1"
"TMK_MN004","4271","19550905","17.1","5","1"
"TMK_MN004","4271","19550906","17.2","5","1"
"TMK_MN004","4271","19550907","18.4","5","1"
"TMK_MN004","4271","19550908","20.8","5","1"
"TMK_MN004","4271","19550909","18.6","5","1"
"TMK_MN004","4271","19550910","18.4","5","1"
"TMK_MN004","4271","19550911","16.6","5","1"
"TMK_MN004","4271","19550912","17.2","5","1"
"TMK_MN004","4271","19550913","13","5","1"
"TMK_MN004","4271","19550914","12.9","5","1"
"TMK_MN004","4271","19550915","12","5","1"
"TMK_MN004","4271","19550916","14.6","5","1"
"TMK_MN004","4271","19550917","13.2","5","1"
"TMK_MN004","4271","19550918","13.4","5","1"
"TMK_MN004","4271","19550919","14.8","5","1"
"TMK_MN004","4271","19550920","12.5","5","1"
"TMK_MN004","4271","19550921","13.9","5","1"
"TMK_MN004","4271","19550922","13.9","5","1"
"TMK_MN004","4271","19550923","13.7","5","1"
"TMK_MN004","4271","19550924","13.8","5","1"
"TMK_MN004","4271","19550925","14","5","1"
"TMK_MN004","4271","19550926","13.7","5","1"
"TMK_MN004","4271","19550927","11.6","5","1"
"TMK_MN004","4271","19550928","13","5","1"
"TMK_MN004","4271","19550929","12.3","5","1"
"TMK_MN004","4271","19550930","15.4","5","1"
"TMK_MN004","4271","19551001","13.7","5","1"
"TMK_MN004","4271","19551002","11.2","5","1"
"TMK_MN004","4271","19551003","12.1","5","1"
"TMK_MN004","4271","19551004","12.8","5","1"
"TMK_MN004","4271","19551005","11.4","5","1"
"TMK_MN004","4271","19551006","11.4","5","1"
"TMK_MN004","4271","19551007","10.6","5","1"
"TMK_MN004","4271","19551008","11","5","1"
"TMK_MN004","4271","19551009","12.4","5","1"
"TMK_MN004","4271","19551010","11.6","5","1"
"TMK_MN004","4271","19551011","14.1","5","1"
"TMK_MN004","4271","19551012","11.7","5","1"
"TMK_MN004","4271","19551013","12.2","5","1"
"TMK_MN004","4271","19551014","13.2","5","1"
"TMK_MN004","4271","19551015","11.2","5","1"
"TMK_MN004","4271","19551016","7.1","5","1"
"TMK_MN004","4271","19551017","5.2","5","1"
"TMK_MN004","4271","19551018","5.2","5","1"
"TMK_MN004","4271","19551019","6.7","5","1"
"TMK_MN004","4271","19551020","11.3","5","1"
"TMK_MN004","4271","19551021","10.4","5","1"
"TMK_MN004","4271","19551022","10.8","5","1"
"TMK_MN004","4271","19551023","9.8","5","1"
"TMK_MN004","4271","19551024","7.4","5","1"
"TMK_MN004","4271","19551025","10.4","5","1"
"TMK_MN004","4271","19551026","9.2","5","1"
"TMK_MN004","4271","19551027","6","5","1"
"TMK_MN004","4271","19551028","5.3","5","1"
"TMK_MN004","4271","19551029","6.2","5","1"
"TMK_MN004","4271","19551030","5.2","5","1"
"TMK_MN004","4271","19551031","4.1","5","1"
"TMK_MN004","4271","19551101","1.2","5","1"
"TMK_MN004","4271","19551102","0.3","5","1"
"TMK_MN004","4271","19551103","2","5","1"
"TMK_MN004","4271","19551104","4","5","1"
"TMK_MN004","4271","19551105","9.3","5","1"
"TMK_MN004","4271","19551106","8.6","5","1"
"TMK_MN004","4271","19551107","8.3","5","1"
"TMK_MN004","4271","19551108","8.8","5","1"
"TMK_MN004","4271","19551109","9.3","5","1"
"TMK_MN004","4271","19551110","9.7","5","1"
"TMK_MN004","4271","19551111","8.1","5","1"
"TMK_MN004","4271","19551112","6.2","5","1"
"TMK_MN004","4271","19551113","7.6","5","1"
"TMK_MN004","4271","19551114","6.4","5","1"
"TMK_MN004","4271","19551115","6.3","5","1"
"TMK_MN004","4271","19551116","5.8","5","1"
"TMK_MN004","4271","19551117","3.8","5","1"
"TMK_MN004","4271","19551118","4.8","5","1"
"TMK_MN004","4271","19551119","6","5","1"
"TMK_MN004","4271","19551120","7.2","5","1"
"TMK_MN004","4271","19551121","3.8","5","1"
"TMK_MN004","4271","19551122","7.5","5","1"
"TMK_MN004","4271","19551123","6.7","5","1"
"TMK_MN004","4271","19551124","3.4","5","1"
"TMK_MN004","4271","19551125","-0.4","5","1"
"TMK_MN004","4271","19551126","6.2","5","1"
"TMK_MN004","4271","19551127","7.8","5","1"
"TMK_MN004","4271","19551128","5.7","5","1"
"TMK_MN004","4271","19551129","3","5","1"
"TMK_MN004","4271","19551130","0.7","5","1"
"TMK_MN004","4271","19551201","1.4","5","1"
"TMK_MN004","4271","19551202","5.8","5","1"
"TMK_MN004","4271","19551203","6.5","5","1"
"TMK_MN004","4271","19551204","6.4","5","1"
"TMK_MN004","4271","19551205","6","5","1"
"TMK_MN004","4271","19551206","8.8","5","1"
"TMK_MN004","4271","19551207","7.9","5","1"
"TMK_MN004","4271","19551208","5.2","5","1"
"TMK_MN004","4271","19551209","1","5","1"
"TMK_MN004","4271","19551210","2.2","5","1"
"TMK_MN004","4271","19551211","0.8","5","1"
"TMK_MN004","4271","19551212","-2.2","5","1"
"TMK_MN004","4271","19551213","-2.6","5","1"
"TMK_MN004","4271","19551214","-2.1","5","1"
"TMK_MN004","4271","19551215","3.1","5","1"
"TMK_MN004","4271","19551216","4.1","5","1"
"TMK_MN004","4271","19551217","3.8","5","1"
"TMK_MN004","4271","19551218","-1.2","5","1"
"TMK_MN004","4271","19551219","0.6","5","1"
"TMK_MN004","4271","19551220","-1.7","5","1"
"TMK_MN004","4271","19551221","-0.6","5","1"
"TMK_MN004","4271","19551222","-0.7","5","1"
"TMK_MN004","4271","19551223","0","5","1"
"TMK_MN004","4271","19551224","4.8","5","1"
"TMK_MN004","4271","19551225","5.2","5","1"
"TMK_MN004","4271","19551226","5.3","5","1"
"TMK_MN004","4271","19551227","6.4","5","1"
"TMK_MN004","4271","19551228","8.7","5","1"
"TMK_MN004","4271","19551229","5","5","1"
"TMK_MN004","4271","19551230","3.4","5","1"
"TMK_MN004","4271","19551231","2.3","5","1"
"TMK_MN004","4271","19560101","1.2","5","1"
"TMK_MN004","4271","19560102","0.6","5","1"
"TMK_MN004","4271","19560103","0.6","5","1"
"TMK_MN004","4271","19560104","3.5","5","1"
"TMK_MN004","4271","19560105","3.4","5","1"
"TMK_MN004","4271","19560106","2.2","5","1"
"TMK_MN004","4271","19560107","-0.9","5","1"
"TMK_MN004","4271","19560108","-2.7","5","1"
"TMK_MN004","4271","19560109","-1.2","5","1"
"TMK_MN004","4271","19560110","-1.6","5","1"
"TMK_MN004","4271","19560111","1.8","5","1"
"TMK_MN004","4271","19560112","4.7","5","1"
"TMK_MN004","4271","19560113","4.2","5","1"
"TMK_MN004","4271","19560114","0.7","5","1"
"TMK_MN004","4271","19560115","4.4","5","1"
"TMK_MN004","4271","19560116","3.8","5","1"
"TMK_MN004","4271","19560117","4.4","5","1"
"TMK_MN004","4271","19560118","3.5","5","1"
"TMK_MN004","4271","19560119","1.3","5","1"
"TMK_MN004","4271","19560120","4.4","5","1"
"TMK_MN004","4271","19560121","3.4","5","1"
"TMK_MN004","4271","19560122","3.8","5","1"
"TMK_MN004","4271","19560123","0.4","5","1"
"TMK_MN004","4271","19560124","1","5","1"
"TMK_MN004","4271","19560125","1.3","5","1"
"TMK_MN004","4271","19560126","-0.2","5","1"
"TMK_MN004","4271","19560127","-0.5","5","1"
"TMK_MN004","4271","19560128","-2","5","1"
"TMK_MN004","4271","19560129","-3.3","5","1"
"TMK_MN004","4271","19560130","-8.5","5","1"
"TMK_MN004","4271","19560131","-13","5","1"
"TMK_MN004","4271","19560201","-14","5","1"
"TMK_MN004","4271","19560202","-1.8","5","1"
"TMK_MN004","4271","19560203","-1.1","5","1"
"TMK_MN004","4271","19560204","-3.2","5","1"
"TMK_MN004","4271","19560205","-1.7","5","1"
"TMK_MN004","4271","19560206","-0.6","5","1"
"TMK_MN004","4271","19560207","-3.1","5","1"
"TMK_MN004","4271","19560208","-4.6","5","1"
"TMK_MN004","4271","19560209","-7.7","5","1"
"TMK_MN004","4271","19560210","-8.1","5","1"
"TMK_MN004","4271","19560211","-9.7","5","1"
"TMK_MN004","4271","19560212","-4.8","5","1"
"TMK_MN004","4271","19560213","-6.4","5","1"
"TMK_MN004","4271","19560214","-11.2","5","1"
"TMK_MN004","4271","19560215","-14.8","5","1"
"TMK_MN004","4271","19560216","-13","5","1"
"TMK_MN004","4271","19560217","-6.6","5","1"
"TMK_MN004","4271","19560218","-10.4","5","1"
"TMK_MN004","4271","19560219","-6.2","5","1"
"TMK_MN004","4271","19560220","-7","5","1"
"TMK_MN004","4271","19560221","-9.2","5","1"
"TMK_MN004","4271","19560222","-10.6","5","1"
"TMK_MN004","4271","19560223","-10.1","5","1"
"TMK_MN004","4271","19560224","-9.4","5","1"
"TMK_MN004","4271","19560225","-7","5","1"
"TMK_MN004","4271","19560226","-2.1","5","1"
"TMK_MN004","4271","19560227","0.9","5","1"
"TMK_MN004","4271","19560228","0.6","5","1"
"TMK_MN004","4271","19560229","2.5","5","1"
"TMK_MN004","4271","19560301","2.2","5","1"
"TMK_MN004","4271","19560302","3.4","5","1"
"TMK_MN004","4271","19560303","2.1","5","1"
"TMK_MN004","4271","19560304","2.4","5","1"
"TMK_MN004","4271","19560305","0.8","5","1"
"TMK_MN004","4271","19560306","0.6","5","1"
"TMK_MN004","4271","19560307","-1.3","5","1"
"TMK_MN004","4271","19560308","-1","5","1"
"TMK_MN004","4271","19560309","-0.3","5","1"
"TMK_MN004","4271","19560310","-0.8","5","1"
"TMK_MN004","4271","19560311","-1.2","5","1"
"TMK_MN004","4271","19560312","-0.1","5","1"
"TMK_MN004","4271","19560313","0.2","5","1"
"TMK_MN004","4271","19560314","-1","5","1"
"TMK_MN004","4271","19560315","-1.9","5","1"
"TMK_MN004","4271","19560316","-0.3","5","1"
"TMK_MN004","4271","19560317","1.2","5","1"
"TMK_MN004","4271","19560318","1.4","5","1"
"TMK_MN004","4271","19560319","1","5","1"
"TMK_MN004","4271","19560320","1.7","5","1"
"TMK_MN004","4271","19560321","4.6","5","1"
"TMK_MN004","4271","19560322","5.8","5","1"
"TMK_MN004","4271","19560323","5.6","5","1"
"TMK_MN004","4271","19560324","5.1","5","1"
"TMK_MN004","4271","19560325","4.8","5","1"
"TMK_MN004","4271","19560326","5.6","5","1"
"TMK_MN004","4271","19560327","2.4","5","1"
"TMK_MN004","4271","19560328","3.2","5","1"
"TMK_MN004","4271","19560329","6.9","5","1"
"TMK_MN004","4271","19560330","8.2","5","1"
"TMK_MN004","4271","19560331","2.4","5","1"
"TMK_MN004","4271","19560401","2.4","5","1"
"TMK_MN004","4271","19560402","4","5","1"
"TMK_MN004","4271","19560403","4.9","5","1"
"TMK_MN004","4271","19560404","1.1","5","1"
"TMK_MN004","4271","19560405","1.7","5","1"
"TMK_MN004","4271","19560406","0.5","5","1"
"TMK_MN004","4271","19560407","0.4","5","1"
"TMK_MN004","4271","19560408","2.8","5","1"
"TMK_MN004","4271","19560409","7.4","5","1"
"TMK_MN004","4271","19560410","7.4","5","1"
"TMK_MN004","4271","19560411","4","5","1"
"TMK_MN004","4271","19560412","4.2","5","1"
"TMK_MN004","4271","19560413","4.5","5","1"
"TMK_MN004","4271","19560414","3.8","5","1"
"TMK_MN004","4271","19560415","2.1","5","1"
"TMK_MN004","4271","19560416","1.6","5","1"
"TMK_MN004","4271","19560417","2","5","1"
"TMK_MN004","4271","19560418","3","5","1"
"TMK_MN004","4271","19560419","4.8","5","1"
"TMK_MN004","4271","19560420","4.8","5","1"
"TMK_MN004","4271","19560421","4.4","5","1"
"TMK_MN004","4271","19560422","4.2","5","1"
"TMK_MN004","4271","19560423","4.4","5","1"
"TMK_MN004","4271","19560424","3.5","5","1"
"TMK_MN004","4271","19560425","5.6","5","1"
"TMK_MN004","4271","19560426","6.4","5","1"
"TMK_MN004","4271","19560427","7.4","5","1"
"TMK_MN004","4271","19560428","6.6","5","1"
"TMK_MN004","4271","19560429","4.7","5","1"
"TMK_MN004","4271","19560430","4.4","5","1"
"TMK_MN004","4271","19560501","4","5","1"
"TMK_MN004","4271","19560502","5.2","5","1"
"TMK_MN004","4271","19560503","8.3","5","1"
"TMK_MN004","4271","19560504","11.6","5","1"
"TMK_MN004","4271","19560505","13.6","5","1"
"TMK_MN004","4271","19560506","14.8","5","1"
"TMK_MN004","4271","19560507","12.4","5","1"
"TMK_MN004","4271","19560508","10.7","5","1"
"TMK_MN004","4271","19560509","12","5","1"
"TMK_MN004","4271","19560510","9.6","5","1"
"TMK_MN004","4271","19560511","9.4","5","1"
"TMK_MN004","4271","19560512","9.6","5","1"
"TMK_MN004","4271","19560513","10","5","1"
"TMK_MN004","4271","19560514","10.7","5","1"
"TMK_MN004","4271","19560515","10.7","5","1"
"TMK_MN004","4271","19560516","10.6","5","1"
"TMK_MN004","4271","19560517","9.8","5","1"
"TMK_MN004","4271","19560518","7.8","5","1"
"TMK_MN004","4271","19560519","8.8","5","1"
"TMK_MN004","4271","19560520","8.9","5","1"
"TMK_MN004","4271","19560521","9","5","1"
"TMK_MN004","4271","19560522","12","5","1"
"TMK_MN004","4271","19560523","15.1","5","1"
"TMK_MN004","4271","19560524","17.6","5","1"
"TMK_MN004","4271","19560525","20.4","5","1"
"TMK_MN004","4271","19560526","13.7","5","1"
"TMK_MN004","4271","19560527","11.7","5","1"
"TMK_MN004","4271","19560528","11.9","5","1"
"TMK_MN004","4271","19560529","16.3","5","1"
"TMK_MN004","4271","19560530","18.2","5","1"
"TMK_MN004","4271","19560531","19.4","5","1"
"TMK_MN004","4271","19560601","12.2","5","1"
"TMK_MN004","4271","19560602","14.6","5","1"
"TMK_MN004","4271","19560603","14.6","5","1"
"TMK_MN004","4271","19560604","18.8","5","1"
"TMK_MN004","4271","19560605","15.4","5","1"
"TMK_MN004","4271","19560606","15.7","5","1"
"TMK_MN004","4271","19560607","16.2","5","1"
"TMK_MN004","4271","19560608","12.8","5","1"
"TMK_MN004","4271","19560609","14","5","1"
"TMK_MN004","4271","19560610","16.8","5","1"
"TMK_MN004","4271","19560611","13.4","5","1"
"TMK_MN004","4271","19560612","14.1","5","1"
"TMK_MN004","4271","19560613","14.6","5","1"
"TMK_MN004","4271","19560614","12.2","5","1"
"TMK_MN004","4271","19560615","12.2","5","1"
"TMK_MN004","4271","19560616","11.4","5","1"
"TMK_MN004","4271","19560617","14.8","5","1"
"TMK_MN004","4271","19560618","14.3","5","1"
"TMK_MN004","4271","19560619","14.6","5","1"
"TMK_MN004","4271","19560620","13.3","5","1"
"TMK_MN004","4271","19560621","13.3","5","1"
"TMK_MN004","4271","19560622","14.5","5","1"
"TMK_MN004","4271","19560623","13.9","5","1"
"TMK_MN004","4271","19560624","14.8","5","1"
"TMK_MN004","4271","19560625","13.4","5","1"
"TMK_MN004","4271","19560626","13.2","5","1"
"TMK_MN004","4271","19560627","12.8","5","1"
"TMK_MN004","4271","19560628","11.4","5","1"
"TMK_MN004","4271","19560629","11.8","5","1"
"TMK_MN004","4271","19560630","13.2","5","1"
"TMK_MN004","4271","19560701","18.2","5","1"
"TMK_MN004","4271","19560702","21.2","5","1"
"TMK_MN004","4271","19560703","16","5","1"
"TMK_MN004","4271","19560704","15.9","5","1"
"TMK_MN004","4271","19560705","17.4","5","1"
"TMK_MN004","4271","19560706","15.4","5","1"
"TMK_MN004","4271","19560707","15.8","5","1"
"TMK_MN004","4271","19560708","16.4","5","1"
"TMK_MN004","4271","19560709","17.9","5","1"
"TMK_MN004","4271","19560710","19.3","5","1"
"TMK_MN004","4271","19560711","18.3","5","1"
"TMK_MN004","4271","19560712","17.6","5","1"
"TMK_MN004","4271","19560713","18.2","5","1"
"TMK_MN004","4271","19560714","18.6","5","1"
"TMK_MN004","4271","19560715","16.8","5","1"
"TMK_MN004","4271","19560716","14.7","5","1"
"TMK_MN004","4271","19560717","16.2","5","1"
"TMK_MN004","4271","19560718","18.4","5","1"
"TMK_MN004","4271","19560719","17.5","5","1"
"TMK_MN004","4271","19560720","16","5","1"
"TMK_MN004","4271","19560721","17.2","5","1"
"TMK_MN004","4271","19560722","15.8","5","1"
"TMK_MN004","4271","19560723","15.6","5","1"
"TMK_MN004","4271","19560724","16.4","5","1"
"TMK_MN004","4271","19560725","16.8","5","1"
"TMK_MN004","4271","19560726","17.8","5","1"
"TMK_MN004","4271","19560727","16.2","5","1"
"TMK_MN004","4271","19560728","16.1","5","1"
"TMK_MN004","4271","19560729","20","5","1"
"TMK_MN004","4271","19560730","16.5","5","1"
"TMK_MN004","4271","19560731","13.6","5","1"
"TMK_MN004","4271","19560801","13.4","5","1"
"TMK_MN004","4271","19560802","13.6","5","1"
"TMK_MN004","4271","19560803","14.1","5","1"
"TMK_MN004","4271","19560804","15.2","5","1"
"TMK_MN004","4271","19560805","14.5","5","1"
"TMK_MN004","4271","19560806","15.8","5","1"
"TMK_MN004","4271","19560807","14.4","5","1"
"TMK_MN004","4271","19560808","14","5","1"
"TMK_MN004","4271","19560809","15.8","5","1"
"TMK_MN004","4271","19560810","14.6","5","1"
"TMK_MN004","4271","19560811","15.1","5","1"
"TMK_MN004","4271","19560812","16.1","5","1"
"TMK_MN004","4271","19560813","16","5","1"
"TMK_MN004","4271","19560814","16.1","5","1"
"TMK_MN004","4271","19560815","14.4","5","1"
"TMK_MN004","4271","19560816","13.8","5","1"
"TMK_MN004","4271","19560817","14.8","5","1"
